Date,Time,RSSI(dB),Volt(V),Amps(A),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-08,16:18:45.000,106,24.80,0.4,0,10,16,-426,-14,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:45.500,101,24.80,0.4,0,10,14,-367,-14,1024,1023,-425,0,0,-639,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:46.000,99,24.80,0.4,0,11,16,-339,-14,1024,1023,-425,0,0,-639,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:46.510,93,24.80,0.4,0,-5,14,-360,-14,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:47.020,98,24.80,0.4,0,10,13,-378,-14,1024,1023,-426,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:47.520,93,24.80,0.4,0,14,-30,-377,-18,1024,1023,-425,0,0,-639,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:48.030,99,24.80,0.4,0,10,-162,-376,-15,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:48.530,99,24.80,0.4,0,10,-21,-373,-15,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:49.040,96,24.80,0.4,0,10,-72,-309,-14,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:49.550,94,24.80,0.4,0,-84,-31,-285,-14,1024,1023,-426,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:50.050,77,24.80,0.4,0,-104,13,-250,-14,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:50.550,96,24.80,0.4,0,10,17,-263,-14,1024,1023,-426,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:51.060,95,24.80,0.4,0,10,16,-223,-12,1024,1023,-426,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:51.570,97,24.80,0.4,0,10,19,-208,13,1024,1023,-426,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:52.080,102,24.80,0.4,0,11,40,-142,-14,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:52.580,96,24.80,0.4,0,10,46,3,-15,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:53.090,96,24.80,0.4,0,10,18,170,-19,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:53.600,96,24.80,0.4,0,-14,-88,379,39,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:54.100,89,24.80,0.4,0,11,-113,135,123,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:54.610,97,24.80,0.4,0,10,123,332,-14,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:55.120,95,24.80,0.4,0,10,-68,196,-54,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:55.620,94,24.80,0.4,0,14,-56,221,-26,1024,1023,-426,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:18:56.140,97,24.80,0.4,0,12,12,202,-54,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:18:56.650,94,24.80,0.4,0,11,16,196,-13,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:18:57.180,97,24.80,0.4,0,-366,35,126,-38,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:18:57.680,82,24.80,0.4,0,-145,16,182,190,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:18:58.190,88,24.80,0.4,0,9,14,128,-12,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:18:58.700,90,24.80,0.4,0,11,12,156,-101,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,16:18:59.230,88,24.80,0.4,0,10,-15,137,-101,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,16:18:59.740,94,24.80,0.4,0,10,34,236,-33,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,16:19:00.250,77,24.80,0.4,0,10,-60,211,-14,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:00.760,88,24.80,0.4,0,25,27,155,15,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:01.280,81,24.80,0.4,0,11,-123,1024,-15,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:01.790,85,24.80,0.4,0,11,-322,1024,7,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:02.290,80,24.80,0.4,0,11,-723,1024,-10,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:02.800,73,24.80,0.4,0,-12,-127,-178,-14,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:03.310,77,24.80,0.4,0,8,12,-557,-15,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:03.810,86,24.80,0.4,0,-151,1,-681,-18,1024,1023,-426,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:04.320,79,24.80,0.4,0,-50,-14,-706,-30,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:04.820,74,24.80,0.4,0,49,-676,-383,-16,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:05.330,73,24.80,0.4,0,10,-116,-24,-14,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:05.840,72,24.80,0.4,0,-32,-5,508,-47,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:06.350,79,24.80,0.4,0,-15,-101,760,5,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:06.850,74,24.80,0.4,0,-15,-25,869,-13,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:07.360,75,24.80,0.4,0,-55,-1024,-377,109,1024,1023,-426,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:07.870,79,24.80,0.4,0,-92,6,-661,-16,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:08.380,63,24.80,0.4,0,-76,12,-381,348,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:08.880,80,24.80,0.4,0,-69,-61,81,218,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:09.390,81,24.80,0.4,0,8,-330,-14,-159,1024,1023,-426,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:09.900,80,24.80,0.4,0,-18,-317,-59,275,1024,1023,-426,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:10.410,71,24.80,0.4,0,-1024,-446,-455,-565,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:10.920,84,24.80,0.4,0,-892,-132,-142,549,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:11.430,79,24.80,0.4,0,-27,-192,3,627,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:11.940,86,24.80,0.4,0,-164,70,-426,-774,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:12.440,85,24.80,0.4,0,203,-28,746,397,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:12.950,83,24.80,0.4,0,262,-72,769,674,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:13.460,71,24.80,0.4,0,164,-92,848,850,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:13.970,72,24.80,0.4,0,159,21,987,383,1024,1023,-426,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:14.470,72,24.80,0.4,0,182,86,928,167,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:14.980,86,24.80,0.4,0,-175,14,-684,-687,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:15.490,85,24.80,0.4,0,33,99,-173,-565,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:16.000,80,24.80,0.4,0,33,-45,-160,357,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:16.500,87,24.80,0.4,0,25,78,43,-802,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:17.010,88,24.80,0.4,0,219,-79,590,670,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:17.520,78,24.80,0.4,0,-208,56,-581,136,1024,1023,-426,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:18.030,89,24.80,0.4,0,-101,54,-315,-1024,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:18.540,86,24.80,0.4,0,-196,-328,-360,213,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:19.050,62,24.80,0.4,0,-520,209,-926,-18,1024,1023,-426,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:19.560,85,24.80,0.4,0,-710,587,709,-699,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:20.070,88,24.80,0.4,0,-226,-373,-251,259,1024,1023,-426,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:20.580,88,24.80,0.4,0,-947,391,-87,191,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:21.090,81,24.80,0.4,0,-311,-282,746,23,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:21.600,83,24.80,0.4,0,-134,-734,-292,388,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:22.110,85,24.80,0.4,0,-761,347,917,-283,1024,1023,-426,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:22.620,81,24.80,0.4,0,146,5,715,645,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:23.130,86,24.80,0.4,0,131,-695,776,-58,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:23.640,87,24.80,0.4,0,-1024,269,620,-83,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:24.150,90,24.80,0.4,0,-304,939,-392,36,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:24.660,84,24.80,0.4,0,-1024,264,-712,845,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:25.170,85,24.80,0.4,0,-497,541,-618,-14,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:25.680,83,24.80,0.4,0,-960,345,-812,-117,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:26.190,86,24.80,0.4,0,-426,-7,113,967,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:26.690,83,24.80,0.4,0,62,-808,393,362,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:27.200,85,24.80,0.4,0,-967,393,879,-55,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:27.710,72,24.80,0.4,0,-191,534,-156,86,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:28.220,66,24.80,0.4,0,9,14,-102,-14,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:28.730,85,24.80,0.4,0,10,78,275,-13,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:29.240,84,24.80,0.4,0,-263,-340,1005,205,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:29.750,78,24.80,0.4,0,2,-422,1024,-98,1024,1023,-426,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:30.260,80,24.80,0.4,0,11,-321,28,-191,1024,1023,-426,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:30.770,89,24.80,0.4,0,-4,-447,-829,-18,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:31.280,82,24.80,0.4,0,79,13,-1024,4,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:31.790,65,24.80,0.4,0,97,-956,192,-12,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:32.300,77,24.80,0.4,0,10,-2,-307,-16,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:32.810,71,24.80,0.4,0,4,-107,40,-15,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:33.320,72,24.80,0.4,0,-83,-279,141,266,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:33.830,70,24.80,0.4,0,8,-1,56,-55,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:34.340,84,24.80,0.4,0,5,-51,35,-36,1024,1023,-426,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:34.850,85,24.80,0.4,0,-11,-198,112,-14,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:35.360,86,24.80,0.4,0,120,-133,813,438,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:35.870,89,24.80,0.4,0,-4,-241,-72,135,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:36.380,92,24.80,0.4,0,9,-347,-158,-79,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:36.890,90,24.80,0.4,0,-71,-1024,-999,76,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:37.400,91,24.80,0.4,0,-764,164,80,356,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:37.900,93,24.80,0.4,0,-265,-456,241,680,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:38.420,87,24.80,0.4,0,-848,656,342,49,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:38.920,93,24.80,0.4,0,-47,16,740,-8,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:39.430,89,24.80,0.4,0,-49,-314,-63,280,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:39.940,94,24.80,0.4,0,-1024,309,-307,-1024,1024,1023,-426,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:40.460,88,24.80,0.4,0,-402,20,303,184,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:40.970,88,24.80,0.4,0,-114,230,281,-495,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:41.480,86,24.80,0.4,0,-271,-170,102,-75,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:41.990,96,24.80,0.4,0,16,312,244,-87,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:42.500,91,24.80,0.4,0,-37,390,-8,-9,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:43.010,87,24.80,0.4,0,-24,323,-17,-162,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:43.520,87,24.80,0.4,0,-34,160,-197,-71,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,0,-1,1,-1,0x000000000000000A,8.0
2020-02-08,16:19:44.040,78,24.80,0.4,0,-67,194,-118,-49,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,16:19:44.560,86,24.80,0.4,0,10,120,-213,-13,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,8.0
2020-02-08,16:19:45.090,91,24.80,0.4,0,-37,-170,-256,-13,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:45.610,95,24.80,0.4,0,10,-75,-182,-32,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:46.140,93,24.80,0.4,0,-710,14,-124,-15,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:46.690,91,24.80,0.4,0,-695,14,42,-15,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:47.210,86,24.80,0.4,0,-413,-83,-139,-150,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:47.720,92,24.80,0.4,0,-251,-47,-256,-15,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:48.230,93,24.80,0.4,0,9,-43,-45,-13,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:48.740,89,24.80,0.4,0,123,-79,-200,66,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:49.250,93,24.80,0.4,0,2,-10,-259,-42,1024,1023,-426,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:49.760,95,24.80,0.4,0,-18,-95,-190,-21,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:50.270,95,24.80,0.4,0,-50,-473,-141,2,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:50.790,87,24.80,0.4,0,-30,-648,211,155,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:51.300,92,24.80,0.4,0,-23,-117,546,-75,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:51.810,96,24.80,0.4,0,9,-820,312,-16,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:52.320,88,24.80,0.4,0,10,-366,108,409,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:52.840,85,24.80,0.4,0,9,-568,-228,106,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:53.350,103,24.80,0.4,0,10,-259,-318,-56,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:53.860,93,24.80,0.4,0,-34,-387,-14,-15,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:54.370,95,24.80,0.4,0,9,-243,330,-12,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:54.890,95,24.80,0.4,0,10,-124,482,-14,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:55.400,91,24.80,0.4,0,10,-190,388,-131,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:55.910,87,24.80,0.4,0,10,-484,68,-14,1024,1023,-425,0,0,-641,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:56.420,91,24.80,0.4,0,12,-387,-139,-16,1024,1023,-426,0,0,-642,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
2020-02-08,16:19:56.930,96,24.80,0.4,0,11,-692,-180,46,1024,1023,-425,0,0,-642,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.0
